Cruiserweight,1,38558,boxer,Grigory Drozd,http://boxrec.com/list_bouts.php?human_id=38558&cat=boxer,515,39,27,1,1,0,39(27)-1(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2001,35,orthodox,flag ru,Russia,"Odintsovo, Russia"
Cruiserweight,2,324252,boxer,Yoan Pablo Hernandez,http://boxrec.com/list_bouts.php?human_id=324252&cat=boxer,500,29,14,1,1,0,29(14)-1(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2005,30,southpaw,flag cu,Cuba,"Halle an der Saale, Sachsen-Anhalt, Germany"
Cruiserweight,3,280342,boxer,Marco Huck,http://boxrec.com/list_bouts.php?human_id=280342&cat=boxer,488,38,26,2,1,1,38(26)-2(1)-1,"{""l"", ""d"", ""w"", ""w"", ""w"", ""w""}",2004,30,orthodox,flag de,Germany,"Berlin, Germany"
Cruiserweight,4,34020,boxer,Denis Lebedev,http://boxrec.com/list_bouts.php?human_id=34020&cat=boxer,451,27,20,2,1,0,27(20)-2(1)-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}",2001,35,southpaw,flag ru,Russia,"Chekhov, Russia"
Cruiserweight,5,438266,boxer,Thabiso Mchunu,http://boxrec.com/list_bouts.php?human_id=438266&cat=boxer,399,17,11,1,1,0,17(11)-1(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2007,27,southpaw,flag za,South Africa,"Cato Ridge, KwaZulu-Natal, South Africa"
Cruiserweight,6,178679,boxer,Ovill McKenzie,http://boxrec.com/list_bouts.php?human_id=178679&cat=boxer,333,24,12,12,3,0,24(12)-12(3)-0,"{""w"", ""w"", ""l"", ""w"", ""w"", ""w""}",2003,35,orthodox,flag uk,United Kingdom,"Derby, Derbyshire, United Kingdom"
Cruiserweight,7,508480,boxer,Rakhim Chakhkiev,http://boxrec.com/list_bouts.php?human_id=508480&cat=boxer,323,22,17,1,1,0,22(17)-1(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2009,32,southpaw,flag ru,Russia,"Magas, Russia"
Cruiserweight,8,425328,boxer,Tony Bellew,http://boxrec.com/list_bouts.php?human_id=425328&cat=boxer,319,23,14,2,1,1,23(14)-2(1)-1,"{""d"", ""w"", ""l"", ""w"", ""w"", ""w""}",2007,32,orthodox,flag uk,United Kingdom,"Liverpool, Merseyside, United Kingdom"
Cruiserweight,9,579033,boxer,Dmitry Kudryashov,http://boxrec.com/list_bouts.php?human_id=579033&cat=boxer,314,17,17,0,0,0,17(17)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2011,29,orthodox,flag ru,Russia,"Volgodonsk, Russia"
Cruiserweight,10,17752,boxer,Krzysztof Wlodarczyk,http://boxrec.com/list_bouts.php?human_id=17752&cat=boxer,298,49,35,3,0,1,49(35)-3-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""l""}",2000,33,orthodox,flag pl,Poland,"Piaseczno, Poland"
Cruiserweight,11,659772,boxer,Oleksandr Usyk,http://boxrec.com/list_bouts.php?human_id=659772&cat=boxer,286,7,7,0,0,0,7(7)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2013,28,southpaw,flag ua,Ukraine,"Kiev, Ukraine"
Cruiserweight,12,14587,boxer,Firat Arslan,http://boxrec.com/list_bouts.php?human_id=14587&cat=boxer,272,34,21,8,3,2,34(21)-8(3)-2,"{""d"", ""l"", ""w"", ""l"", ""w"", ""l""}",1997,44,southpaw,flag de,Germany,"Suessen, Baden-Württemberg, Germany"
