Super+Bantamweight,1,499601,boxer,Carl Frampton,http://boxrec.com/list_bouts.php?human_id=499601&cat=boxer,647,20,14,0,0,0,20(14)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2009,28,orthodox,flag uk,United Kingdom,"Belfast, Northern Ireland, United Kingdom"
Super+Bantamweight,2,492989,boxer,Guillermo Rigondeaux,http://boxrec.com/list_bouts.php?human_id=492989&cat=boxer,568,15,10,0,0,0,15(10)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2009,34,southpaw,flag cu,Cuba,"Miami, Florida, USA"
Super+Bantamweight,3,374624,boxer,Leo Santa Cruz,http://boxrec.com/list_bouts.php?human_id=374624&cat=boxer,501,29,17,0,0,1,29(17)-0-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2006,26,orthodox,flag mx,Mexico,"Rosemead, California, USA"
Super+Bantamweight,4,48243,boxer,Nonito Donaire,http://boxrec.com/list_bouts.php?human_id=48243&cat=boxer,446,34,22,3,1,0,34(22)-3(1)-0,"{""w"", ""l"", ""w"", ""w"", ""l"", ""w""}",2001,32,orthodox,flag ph,Philippines,"San Leandro, California, USA"
Super+Bantamweight,5,391424,boxer,Scott Quigg,http://boxrec.com/list_bouts.php?human_id=391424&cat=boxer,395,30,22,0,0,2,30(22)-0-2,"{""w"", ""d"", ""w"", ""w"", ""w"", ""w""}",2007,26,orthodox,flag uk,United Kingdom,"Bury, Lancashire, United Kingdom"
Super+Bantamweight,6,441661,boxer,Chris Avalos,http://boxrec.com/list_bouts.php?human_id=441661&cat=boxer,270,25,19,3,1,0,25(19)-3(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""l""}",2008,25,orthodox,flag us,USA,"Lancaster, California, USA"
Super+Bantamweight,7,375910,boxer,Shingo Wake,http://boxrec.com/list_bouts.php?human_id=375910&cat=boxer,251,18,11,4,0,2,18(11)-4-2,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2006,27,southpaw,flag jp,Japan,"Tokyo, Japan"
Super+Bantamweight,8,288101,boxer,Hisashi Amagasa,http://boxrec.com/list_bouts.php?human_id=288101&cat=boxer,230,28,19,5,1,2,28(19)-5(1)-2,"{""w"", ""w"", ""w"", ""w"", ""w"", ""l""}",2004,29,orthodox,flag jp,Japan,"Tokyo, Japan"
Super+Bantamweight,9,518213,boxer,Yukinori Oguni,http://boxrec.com/list_bouts.php?human_id=518213&cat=boxer,178,14,4,1,1,1,14(4)-1(1)-1,"{""l"", ""w"", ""w"", ""w"", ""w"", ""d""}",2009,26,orthodox,flag jp,Japan,"Tokyo, Japan"
Super+Bantamweight,10,559171,boxer,Albert Pagara,http://boxrec.com/list_bouts.php?human_id=559171&cat=boxer,177,23,16,0,0,0,23(16)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2011,21,orthodox,flag ph,Philippines,"Cebu City, Cebu, Philippines"
Super+Bantamweight,11,340543,boxer,Hidenori Otake,http://boxrec.com/list_bouts.php?human_id=340543&cat=boxer,170,22,9,2,0,3,22(9)-2-3,"{""w"", ""w"", ""w"", ""w"", ""w"", ""l""}",2005,33,orthodox,flag jp,Japan,"Tokyo, Japan"
Super+Bantamweight,12,380401,boxer,Hugo Ruiz,http://boxrec.com/list_bouts.php?human_id=380401&cat=boxer,169,35,31,2,1,0,35(31)-2(1)-0,"{""w"", ""l"", ""w"", ""w"", ""w"", ""w""}",2006,28,orthodox,flag mx,Mexico,"Los Mochis, Sinaloa, Mexico"
Super+Bantamweight,13,563858,boxer,Hairon Socarras,http://boxrec.com/list_bouts.php?human_id=563858&cat=boxer,167,14,10,0,0,1,14(10)-0-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2011,22,orthodox,flag cu,Cuba,"Miami, Florida, USA"
Super+Bantamweight,14,542148,boxer,Rey Vargas,http://boxrec.com/list_bouts.php?human_id=542148&cat=boxer,164,23,20,0,0,0,23(20)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2010,24,"",flag mx,Mexico,"Guadalajara, Jalisco, Mexico"
Super+Bantamweight,15,478835,boxer,Edivaldo Ortega,http://boxrec.com/list_bouts.php?human_id=478835&cat=boxer,157,21,11,0,0,1,21(11)-0-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2007,"",southpaw,flag mx,Mexico,"Tijuana, Baja California, Mexico"
Super+Bantamweight,16,509429,boxer,Kid Galahad,http://boxrec.com/list_bouts.php?human_id=509429&cat=boxer,156,18,9,0,0,0,18(9)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2009,25,orthodox,flag uk,United Kingdom,"Sheffield, Yorkshire, United Kingdom"
Super+Bantamweight,17,286043,boxer,Yasutaka Ishimoto,http://boxrec.com/list_bouts.php?human_id=286043&cat=boxer,148,25,7,8,1,0,25(7)-8(1)-0,"{""w"", ""w"", ""w"", ""l"", ""l"", ""w""}",2002,33,orthodox,flag jp,Japan,"Tokyo, Japan"
Super+Bantamweight,18,311866,boxer,Enrique Quevedo,http://boxrec.com/list_bouts.php?human_id=311866&cat=boxer,146,16,10,7,1,1,16(10)-7(1)-1,"{""w"", ""l"", ""l"", ""w"", ""l"", ""w""}",2005,31,orthodox,flag mx,Mexico,"Los Algodones, Baja California, Mexico"
Super+Bantamweight,19,587304,boxer,Qiu Xiao Jun,http://boxrec.com/list_bouts.php?human_id=587304&cat=boxer,143,15,7,2,0,0,15(7)-2-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2010,24,orthodox,flag cn,China,"Suzhou, China"
Super+Bantamweight,20,499547,boxer,Genesis Servania,http://boxrec.com/list_bouts.php?human_id=499547&cat=boxer,139,26,11,0,0,0,26(11)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2009,23,orthodox,flag ph,Philippines,"Cebu City, Cebu, Philippines"
Super+Bantamweight,21,397371,boxer,Paulus Ambunda,http://boxrec.com/list_bouts.php?human_id=397371&cat=boxer,139,22,10,1,0,0,22(10)-1-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}",2007,34,orthodox,flag na,Namibia,"Windhoek, Namibia"
Super+Bantamweight,22,533776,boxer,Luis Rosa,http://boxrec.com/list_bouts.php?human_id=533776&cat=boxer,131,19,9,0,0,0,19(9)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2010,24,orthodox,flag pr,Puerto Rico,"New Haven, Connecticut, USA"
Super+Bantamweight,23,482863,boxer,Marlon Tapales,http://boxrec.com/list_bouts.php?human_id=482863&cat=boxer,130,27,10,2,1,0,27(10)-2(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2008,23,southpaw,flag ph,Philippines,"Lala, Lanao del Norte, Philippines"
Super+Bantamweight,24,391495,boxer,Gakuya Furuhashi,http://boxrec.com/list_bouts.php?human_id=391495&cat=boxer,123,17,7,5,0,1,17(7)-5-1,"{""l"", ""w"", ""w"", ""w"", ""w"", ""d""}",2007,27,orthodox,flag jp,Japan,"Kawasaki, Kanagawa, Japan"
Super+Bantamweight,25,378124,boxer,Jesus Ruiz,http://boxrec.com/list_bouts.php?human_id=378124&cat=boxer,120,34,23,6,3,5,34(23)-6(3)-5,"{""w"", ""w"", ""w"", ""w"", ""l"", ""w""}",2006,25,orthodox,flag mx,Mexico,"Nogales, Sonora, Mexico"
Super+Bantamweight,26,473281,boxer,Horacio Garcia,http://boxrec.com/list_bouts.php?human_id=473281&cat=boxer,117,29,21,0,0,0,29(21)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2008,24,orthodox,flag mx,Mexico,"Guadalajara, Jalisco, Mexico"
Super+Bantamweight,27,582325,boxer,Leandro David Esperante,http://boxrec.com/list_bouts.php?human_id=582325&cat=boxer,113,12,10,4,0,0,12(10)-4-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}",2011,26,orthodox,flag ar,Argentina,"Sarandi, Buenos Aires, Argentina"
Super+Bantamweight,28,472418,boxer,Moises Flores,http://boxrec.com/list_bouts.php?human_id=472418&cat=boxer,111,23,16,0,0,0,23(16)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2008,28,orthodox,flag mx,Mexico,"Guadalajara, Jalisco, Mexico"
Super+Bantamweight,29,387831,boxer,Julian Evaristo Aristule,http://boxrec.com/list_bouts.php?human_id=387831&cat=boxer,110,26,16,6,1,0,26(16)-6(1)-0,"{""l"", ""w"", ""l"", ""l"", ""w"", ""w""}",2007,31,southpaw,flag ar,Argentina,"Pergamino, Buenos Aires, Argentina"
Super+Bantamweight,30,225386,boxer,Tshifhiwa Munyai,http://boxrec.com/list_bouts.php?human_id=225386&cat=boxer,108,25,13,4,1,1,25(13)-4(1)-1,"{""w"", ""w"", ""w"", ""l"", ""l"", ""w""}",2003,29,orthodox,flag za,South Africa,"Makwarela, Limpopo, South Africa"
Super+Bantamweight,31,550237,boxer,Jessie Magdaleno,http://boxrec.com/list_bouts.php?human_id=550237&cat=boxer,107,21,15,0,0,0,21(15)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2010,23,southpaw,flag us,USA,"Las Vegas, Nevada, USA"
