"""Light+Welterweight""",1,447121,boxer,Terence Crawford,http://boxrec.com/list_bouts.php?human_id=447121&cat=boxer,768,26,18,0,0,0,26(18)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2008,27,orthodox,flag us,USA,"Omaha, Nebraska, USA"
"""Light+Welterweight""",2,429442,boxer,Danny Garcia,http://boxrec.com/list_bouts.php?human_id=429442&cat=boxer,643,30,17,0,0,0,30(17)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2007,27,orthodox,flag us,USA,"Philadelphia, Pennsylvania, USA"
"""Light+Welterweight""",3,256942,boxer,Lucas Martin Matthysse,http://boxrec.com/list_bouts.php?human_id=256942&cat=boxer,548,37,34,3,0,0,37(34)-3-0,"{""w"", ""w"", ""l"", ""w"", ""w"", ""w""}",2004,32,orthodox,flag ar,Argentina,"Junín, Buenos Aires, Argentina"
"""Light+Welterweight""",4,468475,boxer,Jessie Vargas,http://boxrec.com/list_bouts.php?human_id=468475&cat=boxer,525,26,9,0,0,0,26(9)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2008,25,orthodox,flag us,USA,"Las Vegas, Nevada, USA"
"""Light+Welterweight""",5,272077,boxer,Lamont Peterson,http://boxrec.com/list_bouts.php?human_id=272077&cat=boxer,505,33,17,3,1,1,33(17)-3(1)-1,"{""w"", ""w"", ""l"", ""w"", ""w"", ""l""}",2004,31,orthodox,flag us,USA,"Memphis, Tennessee, USA"
"""Light+Welterweight""",6,432621,boxer,Viktor Postol,http://boxrec.com/list_bouts.php?human_id=432621&cat=boxer,488,27,11,0,0,0,27(11)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2007,31,orthodox,flag ua,Ukraine,"Kiev, Ukraine"
"""Light+Welterweight""",7,455859,boxer,Adrien Broner,http://boxrec.com/list_bouts.php?human_id=455859&cat=boxer,481,30,22,1,0,0,30(22)-1-0,"{""w"", ""w"", ""l"", ""w"", ""w"", ""w""}",2008,25,orthodox,flag us,USA,"Cincinnati, Ohio, USA"
"""Light+Welterweight""",8,379156,boxer,Ruslan Provodnikov,http://boxrec.com/list_bouts.php?human_id=379156&cat=boxer,383,24,17,4,0,0,24(17)-4-0,"{""w"", ""l"", ""w"", ""l"", ""w"", ""l""}",2006,31,orthodox,flag ru,Russia,"Beryozovo, Russia"
"""Light+Welterweight""",9,19566,boxer,Raymundo Beltran,http://boxrec.com/list_bouts.php?human_id=19566&cat=boxer,379,30,18,7,2,1,30(18)-7(2)-1,"{""w"", ""w"", ""d"", ""w"", ""l"", ""w""}",1999,33,orthodox,flag mx,Mexico,"Phoenix, Arizona, USA"
"""Light+Welterweight""",10,544031,boxer,Keita Obara,http://boxrec.com/list_bouts.php?human_id=544031&cat=boxer,316,14,13,1,1,0,14(13)-1(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2010,28,orthodox,flag jp,Japan,"Tokyo, Japan"
"""Light+Welterweight""",11,507579,boxer,Rances Barthelemy,http://boxrec.com/list_bouts.php?human_id=507579&cat=boxer,316,22,13,0,0,0,22(13)-0-0,"{""w"", ""w"", ""nc"", ""w"", ""w"", ""w""}",2009,28,orthodox,flag cu,Cuba,"Las Vegas, Nevada, USA"
