Light+Heavyweight,1,505927,boxer,Sergey Kovalev,http://boxrec.com/list_bouts.php?human_id=505927&cat=boxer,970,27,24,0,0,1,27(24)-0-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2009,32,orthodox,flag ru,Russia,"Fort Lauderdale, Florida, USA"
Light+Heavyweight,2,372003,boxer,Adonis Stevenson,http://boxrec.com/list_bouts.php?human_id=372003&cat=boxer,883,26,21,1,1,0,26(21)-1(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2006,37,southpaw,flag ca,Canada,"Blainville, Quebec, Canada"
Light+Heavyweight,3,358969,boxer,Andrzej Fonfara,http://boxrec.com/list_bouts.php?human_id=358969&cat=boxer,502,27,16,3,1,0,27(16)-3(1)-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}",2006,27,orthodox,flag pl,Poland,"Chicago, Illinois, USA"
Light+Heavyweight,4,9051,boxer,Juergen Braehmer,http://boxrec.com/list_bouts.php?human_id=9051&cat=boxer,485,46,34,2,0,0,46(34)-2-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",1999,36,southpaw,flag de,Germany,"Schwerin, Mecklenburg-Vorpommern, Germany"
Light+Heavyweight,5,503963,boxer,Eleider Alvarez,http://boxrec.com/list_bouts.php?human_id=503963&cat=boxer,413,16,9,0,0,0,16(9)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2009,31,orthodox,flag co,Colombia,"Montreal, Quebec, Canada"
Light+Heavyweight,6,646981,boxer,Artur Beterbiev,http://boxrec.com/list_bouts.php?human_id=646981&cat=boxer,402,8,8,0,0,0,8(8)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2013,30,orthodox,flag ru,Russia,"Montreal, Quebec, Canada"
Light+Heavyweight,7,290691,boxer,Jean Pascal,http://boxrec.com/list_bouts.php?human_id=290691&cat=boxer,402,29,17,3,1,1,29(17)-3(1)-1,"{""l"", ""w"", ""w"", ""w"", ""nc"", ""l""}",2005,32,orthodox,flag ca,Canada,"Laval, Quebec, Canada"
Light+Heavyweight,8,339766,boxer,Isaac Chilemba,http://boxrec.com/list_bouts.php?human_id=339766&cat=boxer,390,24,10,2,0,2,24(10)-2-2,"{""d"", ""l"", ""w"", ""w"", ""w"", ""w""}",2005,27,orthodox,flag mw,Malawi,"Johannesburg, Gauteng, South Africa"
Light+Heavyweight,9,1414,boxer,Bernard Hopkins,http://boxrec.com/list_bouts.php?human_id=1414&cat=boxer,368,55,32,7,0,2,55(32)-7-2,"{""nc"", ""l"", ""w"", ""w"", ""w"", ""l""}",1988,50,orthodox,flag us,USA,"Hockessin, Delaware, USA"
Light+Heavyweight,10,434691,boxer,Edwin Rodriguez,http://boxrec.com/list_bouts.php?human_id=434691&cat=boxer,361,26,17,1,0,0,26(17)-1-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}",2008,29,orthodox,flag do,Dominican Republic,"Worcester, Massachusetts, USA"
Light+Heavyweight,11,460738,boxer,Thomas Oosthuizen,http://boxrec.com/list_bouts.php?human_id=460738&cat=boxer,359,24,14,0,0,2,24(14)-0-2,"{""w"", ""w"", ""d"", ""w"", ""w"", ""w""}",2008,27,southpaw,flag za,South Africa,"Boksburg, Gauteng, South Africa"
Light+Heavyweight,12,307838,boxer,Nadjib Mohammedi,http://boxrec.com/list_bouts.php?human_id=307838&cat=boxer,320,37,23,3,2,0,37(23)-3(2)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2005,30,orthodox,flag fr,France,"Gardanne, Bouches-du-Rhône, France"
Light+Heavyweight,13,214371,boxer,Julio Cesar Chavez Jr,http://boxrec.com/list_bouts.php?human_id=214371&cat=boxer,287,48,32,2,1,1,48(32)-2(1)-1,"{""w"", ""w"", ""l"", ""w"", ""w"", ""l""}",2003,29,orthodox,flag mx,Mexico,"Culiacan, Sinaloa, Mexico"
Light+Heavyweight,14,341586,boxer,Dmitry Sukhotsky,http://boxrec.com/list_bouts.php?human_id=341586&cat=boxer,241,22,16,3,1,0,22(16)-3(1)-0,"{""l"", ""w"", ""w"", ""w"", ""w"", ""l""}",2005,33,orthodox,flag ru,Russia,"Barnaul, Russia"
Light+Heavyweight,15,499034,boxer,Blake Caparello,http://boxrec.com/list_bouts.php?human_id=499034&cat=boxer,240,20,6,1,1,1,20(6)-1(1)-1,"{""w"", ""w"", ""w"", ""w"", ""l"", ""w""}",2009,28,southpaw,flag au,Australia,"Greenvale, Victoria, Australia"
Light+Heavyweight,16,357083,boxer,Tommy Karpency,http://boxrec.com/list_bouts.php?human_id=357083&cat=boxer,228,24,14,4,1,1,24(14)-4(1)-1,"{""w"", ""l"", ""l"", ""w"", ""w"", ""w""}",2006,29,southpaw,flag us,USA,"Adah, Pennsylvania, USA"
Light+Heavyweight,17,42088,boxer,Sakio Bika,http://boxrec.com/list_bouts.php?human_id=42088&cat=boxer,228,32,21,7,0,3,32(21)-7-3,"{""w"", ""w"", ""w"", ""d"", ""l"", ""l""}",2000,36,orthodox,flag au,Australia,"Sydney, New South Wales, Australia"
Light+Heavyweight,18,143840,boxer,Gabriel Campillo,http://boxrec.com/list_bouts.php?human_id=143840&cat=boxer,205,25,12,7,4,1,25(12)-7(4)-1,"{""w"", ""l"", ""w"", ""w"", ""w"", ""l""}",2002,36,southpaw,flag es,Spain,"Madrid, Comunidad de Madrid, Spain"
Light+Heavyweight,19,626314,boxer,Vyacheslav Shabranskyy,http://boxrec.com/list_bouts.php?human_id=626314&cat=boxer,196,13,11,0,0,0,13(11)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2012,28,orthodox,flag ua,Ukraine,"Los Angeles, California, USA"
