"""Minimumweight""",383177,Wanheng Menayothin,2015-02-05,http://boxrec.com/date_search.php?yyyy=2015&mm=02&dd=05,http://boxrec.com/show_display.php?show_id=707354,570006,boxer,Jeffrey Galero,http://boxrec.com/list_bouts.php?human_id=570006&cat=boxer,11,0,0,11-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Nakhon Sawan, Thailand",W,UD,12,12,minimumweight,221,221,40,40,http://boxrec.com//media/index.php?title=Fight:1948101
"""Minimumweight""",383177,Wanheng Menayothin,2014-11-06,http://boxrec.com/date_search.php?yyyy=2014&mm=11&dd=06,http://boxrec.com/show_display.php?show_id=699709,531601,boxer,Oswaldo Novoa,http://boxrec.com/list_bouts.php?human_id=531601&cat=boxer,14,4,1,14-4-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Provincial gymnasium , Chonburi, Thailand",W,RTD,9,12,minimumweight,106,221,194,120,http://boxrec.com//media/index.php?title=Fight:1921947
"""Minimumweight""",383177,Wanheng Menayothin,2014-06-27,http://boxrec.com/date_search.php?yyyy=2014&mm=06&dd=27,http://boxrec.com/show_display.php?show_id=695807,514852,boxer,Samuel Tehuayo,http://boxrec.com/list_bouts.php?human_id=514852&cat=boxer,18,24,2,18-24-2,"{""l"", ""l"", ""l"", ""l"", ""w"", ""l""}","Ayuthaya Night Bazzar, Ayutthaya, Thailand",W,UD,6,6,minimumweight,131,131,5,5,http://boxrec.com//media/index.php?title=Fight:1903657
"""Minimumweight""",383177,Wanheng Menayothin,2014-04-25,http://boxrec.com/date_search.php?yyyy=2014&mm=04&dd=25,http://boxrec.com/show_display.php?show_id=688304,540671,boxer,Domi Nenokeba,http://boxrec.com/list_bouts.php?human_id=540671&cat=boxer,11,16,1,11-16-1,"{""l"", ""l"", ""l"", ""l"", ""l"", ""l""}","Central Stadium, Phitsanulok, Thailand",W,TKO,4,6,light flyweight,124,124,2,2,http://boxrec.com//media/index.php?title=Fight:1885140
"""Minimumweight""",383177,Wanheng Menayothin,2014-03-28,http://boxrec.com/date_search.php?yyyy=2014&mm=03&dd=28,http://boxrec.com/show_display.php?show_id=689231,216270,boxer,Heri Amol,http://boxrec.com/list_bouts.php?human_id=216270&cat=boxer,35,15,4,35-15-4,"{""w"", ""w"", ""l"", ""l"", ""w"", ""l""}","Chokchai 4 Market, Bangkok, Thailand",W,UD,6,6,minimumweight,131,131,24,24,http://boxrec.com//media/index.php?title=Fight:1876722
"""Minimumweight""",383177,Wanheng Menayothin,2013-12-27,http://boxrec.com/date_search.php?yyyy=2013&mm=12&dd=27,http://boxrec.com/show_display.php?show_id=684854,555838,boxer,Madit Sada,http://boxrec.com/list_bouts.php?human_id=555838&cat=boxer,9,14,1,9-14-1,"{""l"", ""w"", ""l"", ""l"", ""d"", ""w""}","Siam Paradise Entertainment Centre, Ngam Wong Wan, Bangkok, Thailand",W,UD,6,6,minimumweight,131,131,0,0,http://boxrec.com//media/index.php?title=Fight:1858105
"""Minimumweight""",383177,Wanheng Menayothin,2013-10-31,http://boxrec.com/date_search.php?yyyy=2013&mm=10&dd=31,http://boxrec.com/show_display.php?show_id=681757,422262,boxer,Jack Amisa,http://boxrec.com/list_bouts.php?human_id=422262&cat=boxer,20,28,2,20-28-2,"{""l"", ""l"", ""l"", ""l"", ""l"", ""l""}","Hat Yai, Thailand",W,PTS,10,10,minimumweight,131,131,3,3,http://boxrec.com//media/index.php?title=Fight:1845564
"""Minimumweight""",383177,Wanheng Menayothin,2013-08-30,http://boxrec.com/date_search.php?yyyy=2013&mm=08&dd=30,http://boxrec.com/show_display.php?show_id=677808,439255,boxer,Yuma Iwahashi,http://boxrec.com/list_bouts.php?human_id=439255&cat=boxer,10,5,1,10-5-1,"{""l"", ""w"", ""w"", ""w"", ""l"", ""w""}","City Hall Ground, Chonburi, Thailand",W,UD,12,12,minimumweight,129,131,41,37,http://boxrec.com//media/index.php?title=Fight:1828397
"""Minimumweight""",383177,Wanheng Menayothin,2013-07-24,http://boxrec.com/date_search.php?yyyy=2013&mm=07&dd=24,http://boxrec.com/show_display.php?show_id=674326,540671,boxer,Domi Nenokeba,http://boxrec.com/list_bouts.php?human_id=540671&cat=boxer,11,14,1,11-14-1,"{""l"", ""l"", ""l"", ""l"", ""l"", ""l""}","Central Stadium, Phitsanulok, Thailand",W,TKO,2,6,minimumweight,129,129,0,0,http://boxrec.com//media/index.php?title=Fight:1819946
"""Minimumweight""",383177,Wanheng Menayothin,2013-05-31,http://boxrec.com/date_search.php?yyyy=2013&mm=05&dd=31,http://boxrec.com/show_display.php?show_id=672833,571332,boxer,Raul Pusta Jr,http://boxrec.com/list_bouts.php?human_id=571332&cat=boxer,8,1,2,8-1-2,"{""w"", ""d"", ""w"", ""w"", ""l"", ""w""}","Toyota Office, Kanchanaburi, Thailand",W,TKO,9,12,minimumweight,129,129,14,14,http://boxrec.com//media/index.php?title=Fight:1806515
