"""Flyweight""",1,319725,boxer,Roman Gonzalez,http://boxrec.com/list_bouts.php?human_id=319725&cat=boxer,482,42,36,0,0,0,42(36)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2005,27,orthodox,flag ni,Nicaragua,"Managua, Nicaragua"
"""Flyweight""",2,467843,boxer,Juan Francisco Estrada,http://boxrec.com/list_bouts.php?human_id=467843&cat=boxer,473,32,23,2,0,0,32(23)-2-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2008,25,orthodox,flag mx,Mexico,"Hermosillo, Sonora, Mexico"
"""Flyweight""",3,483786,boxer,Kazuto Ioka,http://boxrec.com/list_bouts.php?human_id=483786&cat=boxer,243,17,10,1,0,0,17(10)-1-0,"{""w"", ""w"", ""l"", ""w"", ""w"", ""w""}",2009,26,orthodox,flag jp,Japan,"Osaka, Osaka, Japan"
"""Flyweight""",4,250030,boxer,Juan Carlos Reveco,http://boxrec.com/list_bouts.php?human_id=250030&cat=boxer,233,35,19,2,0,0,35(19)-2-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""l""}",2004,31,orthodox,flag ar,Argentina,"Las Heras, Mendoza, Argentina"
"""Flyweight""",5,43525,boxer,Brian Viloria,http://boxrec.com/list_bouts.php?human_id=43525&cat=boxer,227,35,21,4,1,0,35(21)-4(1)-0,"{""w"", ""w"", ""l"", ""w"", ""w"", ""w""}",2001,34,orthodox,flag us,USA,"Waipahu, Hawaii, USA"
"""Flyweight""",6,181623,boxer,Giovani Segura,http://boxrec.com/list_bouts.php?human_id=181623&cat=boxer,212,32,28,4,2,1,32(28)-4(2)-1,"{""w"", ""l"", ""w"", ""w"", ""w"", ""l""}",2003,33,southpaw,flag mx,Mexico,"Bell, California, USA"
"""Flyweight""",7,42493,boxer,Edgar Sosa,http://boxrec.com/list_bouts.php?human_id=42493&cat=boxer,207,51,30,8,2,0,51(30)-8(2)-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}",2000,35,orthodox,flag mx,Mexico,"Mexico City, Distrito Federal, Mexico"
"""Flyweight""",8,613659,boxer,Amnat Ruenroeng,http://boxrec.com/list_bouts.php?human_id=613659&cat=boxer,191,15,5,0,0,0,15(5)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2012,35,orthodox,flag th,Thailand,"Chonburi, Thailand"
"""Flyweight""",9,351188,boxer,Adrian Hernandez,http://boxrec.com/list_bouts.php?human_id=351188&cat=boxer,171,30,19,3,3,1,30(19)-3(3)-1,"{""w"", ""w"", ""w"", ""w"", ""l"", ""w""}",2006,29,orthodox,flag mx,Mexico,"Toluca, México, Mexico"
"""Flyweight""",10,85424,boxer,Moruti Mthalane,http://boxrec.com/list_bouts.php?human_id=85424&cat=boxer,170,31,20,2,2,0,31(20)-2(2)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2000,32,orthodox,flag za,South Africa,"KwaZulu-Natal, South Africa"
"""Flyweight""",11,465244,boxer,Koki Eto,http://boxrec.com/list_bouts.php?human_id=465244&cat=boxer,166,16,12,3,1,1,16(12)-3(1)-1,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}",2008,27,orthodox,flag jp,Japan,"Tokyo, Japan"
"""Flyweight""",12,421916,boxer,John Riel Casimero,http://boxrec.com/list_bouts.php?human_id=421916&cat=boxer,163,21,13,2,1,0,21(13)-2(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2007,25,orthodox,flag ph,Philippines,"Cebu City, Cebu, Philippines"
"""Flyweight""",13,607789,boxer,Makazole Tete,http://boxrec.com/list_bouts.php?human_id=607789&cat=boxer,157,13,9,0,0,1,13(9)-0-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2004,"","",flag za,South Africa,"Mdantsane, Eastern Cape, South Africa"
"""Flyweight""",14,197297,boxer,Rocky Fuentes,http://boxrec.com/list_bouts.php?human_id=197297&cat=boxer,131,35,20,8,3,2,35(20)-8(3)-2,"{""w"", ""w"", ""w"", ""w"", ""l"", ""l""}",2003,29,orthodox,flag ph,Philippines,"Cebu City, Cebu, Philippines"
"""Flyweight""",15,526601,boxer,McWilliams Arroyo,http://boxrec.com/list_bouts.php?human_id=526601&cat=boxer,125,16,14,2,0,0,16(14)-2-0,"{""w"", ""w"", ""w"", ""w"", ""l"", ""w""}",2010,29,orthodox,flag pr,Puerto Rico,"Fajardo, Puerto Rico"
"""Flyweight""",16,540156,boxer,Yodmongkol Vor Saengthep,http://boxrec.com/list_bouts.php?human_id=540156&cat=boxer,123,35,21,3,1,0,35(21)-3(1)-0,"{""w"", ""w"", ""w"", ""w"", ""l"", ""w""}",2009,24,orthodox,flag th,Thailand,"Nakhon Ratchasima, Thailand"
"""Flyweight""",17,506287,boxer,Froilan Saludar,http://boxrec.com/list_bouts.php?human_id=506287&cat=boxer,100,22,14,1,1,1,22(14)-1(1)-1,"{""w"", ""w"", ""l"", ""w"", ""w"", ""w""}",2009,26,orthodox,flag ph,Philippines,"Digos City, Davao del Sur, Philippines"
"""Flyweight""",18,395318,boxer,Moises Fuentes,http://boxrec.com/list_bouts.php?human_id=395318&cat=boxer,100,21,11,2,1,1,21(11)-2(1)-1,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}",2007,29,orthodox,flag mx,Mexico,"Mexico City, Distrito Federal, Mexico"
"""Flyweight""",19,367962,boxer,Ardin Diale,http://boxrec.com/list_bouts.php?human_id=367962&cat=boxer,99,27,14,9,4,3,27(14)-9(4)-3,"{""w"", ""l"", ""w"", ""w"", ""w"", ""w""}",2006,26,orthodox,flag ph,Philippines,"Malate, Metro Manila, Philippines"
"""Flyweight""",20,456430,boxer,Iran Diaz,http://boxrec.com/list_bouts.php?human_id=456430&cat=boxer,99,9,4,0,0,2,9(4)-0-2,"{""d"", ""w"", ""w"", ""w"", ""w"", ""w""}",2008,"",orthodox,flag mx,Mexico,"Ciudad Obregon, Sonora, Mexico"
"""Flyweight""",21,521203,boxer,Thomas Masson,http://boxrec.com/list_bouts.php?human_id=521203&cat=boxer,97,13,4,3,0,1,13(4)-3-1,"{""l"", ""w"", ""w"", ""w"", ""w"", ""w""}",2009,24,"",flag fr,France,"Bruay-la-Buissière, Pas-de-Calais, France"
"""Flyweight""",22,556870,boxer,Nawaphon Por Chokchai,http://boxrec.com/list_bouts.php?human_id=556870&cat=boxer,90,27,20,0,0,0,27(20)-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2010,23,orthodox,flag th,Thailand,"Bangkok, Thailand"
"""Flyweight""",23,283941,boxer,Noknoi Sitthiprasert,http://boxrec.com/list_bouts.php?human_id=283941&cat=boxer,90,53,31,4,1,0,53(31)-4(1)-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}",2003,28,orthodox,flag th,Thailand,"Krabi, Thailand"
"""Flyweight""",24,347744,boxer,Myung Ho Lee,http://boxrec.com/list_bouts.php?human_id=347744&cat=boxer,90,18,6,4,1,1,18(6)-4(1)-1,"{""l"", ""w"", ""l"", ""d"", ""w"", ""w""}",2006,32,orthodox,flag jp,Japan,"Osaka, Osaka, Japan"
