"""Bantamweight""",344846,Shinsuke Yamanaka,2015-04-16,http://boxrec.com/date_search.php?yyyy=2015&mm=04&dd=16,http://boxrec.com/show_display.php?show_id=709143,470371,boxer,Diego Ricardo Santillan,http://boxrec.com/list_bouts.php?human_id=470371&cat=boxer,23,0,0,23-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Prefectural Gymnasium, Osaka, Osaka, Japan",W,KO,7,12,bantamweight,410,411,106,104,http://boxrec.com//media/index.php?title=Fight:1954749
"""Bantamweight""",344846,Shinsuke Yamanaka,2014-10-22,http://boxrec.com/date_search.php?yyyy=2014&mm=10&dd=22,http://boxrec.com/show_display.php?show_id=699603,374137,boxer,Suriyan Sor Rungvisai,http://boxrec.com/list_bouts.php?human_id=374137&cat=boxer,37,5,1,37-5-1,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Yoyogi #2 Gymnasium, Tokyo, Japan",W,UD,12,12,bantamweight,393,410,174,140,http://boxrec.com//media/index.php?title=Fight:1921396
"""Bantamweight""",344846,Shinsuke Yamanaka,2014-04-23,http://boxrec.com/date_search.php?yyyy=2014&mm=04&dd=23,http://boxrec.com/show_display.php?show_id=687026,422855,boxer,Stephane Jamoye,http://boxrec.com/list_bouts.php?human_id=422855&cat=boxer,25,4,0,25-4-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""l""}","Osaka-Jo Hall, Osaka, Osaka, Japan",W,TKO,9,12,bantamweight,562,562,91,91,http://boxrec.com//media/index.php?title=Fight:1867233
"""Bantamweight""",344846,Shinsuke Yamanaka,2013-11-10,http://boxrec.com/date_search.php?yyyy=2013&mm=11&dd=10,http://boxrec.com/show_display.php?show_id=679457,520874,boxer,Alberto Guevara,http://boxrec.com/list_bouts.php?human_id=520874&cat=boxer,18,1,0,18-1-0,"{""w"", ""w"", ""w"", ""l"", ""w"", ""w""}","Kokugikan, Tokyo, Japan",W,KO,9,12,bantamweight,562,562,85,85,http://boxrec.com//media/index.php?title=Fight:1835439
"""Bantamweight""",344846,Shinsuke Yamanaka,2013-08-12,http://boxrec.com/date_search.php?yyyy=2013&mm=08&dd=12,http://boxrec.com/show_display.php?show_id=674079,108595,boxer,Jose Nieves,http://boxrec.com/list_bouts.php?human_id=108595&cat=boxer,22,2,3,22-2-3,"{""l"", ""w"", ""w"", ""w"", ""w"", ""w""}","Ota-City General Gymnasium, Tokyo, Japan",W,KO,1,12,bantamweight,562,562,112,112,http://boxrec.com//media/index.php?title=Fight:1811099
"""Bantamweight""",344846,Shinsuke Yamanaka,2013-04-08,http://boxrec.com/date_search.php?yyyy=2013&mm=04&dd=08,http://boxrec.com/show_display.php?show_id=663648,15461,boxer,Malcolm Tunacao,http://boxrec.com/list_bouts.php?human_id=15461&cat=boxer,32,2,3,32-2-3,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Kokugikan, Tokyo, Japan",W,TKO,12,12,bantamweight,483,562,298,219,http://boxrec.com//media/index.php?title=Fight:1770378
"""Bantamweight""",344846,Shinsuke Yamanaka,2012-11-03,http://boxrec.com/date_search.php?yyyy=2012&mm=11&dd=03,http://boxrec.com/show_display.php?show_id=651227,31580,boxer,Tomas Rojas,http://boxrec.com/list_bouts.php?human_id=31580&cat=boxer,39,13,1,39-13-1,"{""w"", ""w"", ""l"", ""w"", ""w"", ""w""}","Xebio Arena, Sendai, Miyagi, Japan",W,KO,7,12,bantamweight,422,483,242,181,http://boxrec.com//media/index.php?title=Fight:1728768
"""Bantamweight""",344846,Shinsuke Yamanaka,2012-04-06,http://boxrec.com/date_search.php?yyyy=2012&mm=04&dd=06,http://boxrec.com/show_display.php?show_id=636253,42089,boxer,Vic Darchinyan,http://boxrec.com/list_bouts.php?human_id=42089&cat=boxer,37,4,1,37-4-1,"{""w"", ""w"", ""l"", ""w"", ""w"", ""l""}","Tokyo International Forum, Tokyo, Japan",W,UD,12,12,bantamweight,369,422,255,204,http://boxrec.com//media/index.php?title=Fight:1661359
"""Bantamweight""",344846,Shinsuke Yamanaka,2011-11-06,http://boxrec.com/date_search.php?yyyy=2011&mm=11&dd=06,http://boxrec.com/show_display.php?show_id=626539,384331,boxer,Christian Esquivel,http://boxrec.com/list_bouts.php?human_id=384331&cat=boxer,24,2,0,24-2-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Yoyogi #2 Gymnasium, Tokyo, Japan",W,TKO,11,12,bantamweight,307,369,215,154,http://boxrec.com//media/index.php?title=Fight:1618563
"""Bantamweight""",344846,Shinsuke Yamanaka,2011-03-05,http://boxrec.com/date_search.php?yyyy=2011&mm=03&dd=05,http://boxrec.com/show_display.php?show_id=611941,462044,boxer,Ryosuke Iwasa,http://boxrec.com/list_bouts.php?human_id=462044&cat=boxer,8,0,0,8-0-0,"{""w"", ""w"", ""w"", ""w"", ""w"", ""w""}","Korakuen Hall, Tokyo, Japan",W,TKO,10,10,bantamweight,200,307,188,126,http://boxrec.com//media/index.php?title=Fight:1558804
